# Michel's model for spherical accretion 
# Model parameters: gamma = 1.66666666667 , a_inf = 0.1
# a_max = 0.816496580927726
# Critical values: r_c = 8.764591432592345 , v_c = 0.2388466554014666
#                  a_c = 0.26234899513180043 , rho_c = 20.786366315996407
# Accretion rate: alpha = 381.3827910248174
# Units: length = M, velocity = c, density = rho_inf
# Columns: radius, density, velocity, sound_speed
8.496241e+00 2.156012e+01 1.017342e+00 2.450509e-01 2.652272e-01 -4.088899e-02 -3.309782e-02 3.678772e-02 1.000677e+00
8.565163e+00 2.135612e+01 1.001349e+00 2.434263e-01 2.644762e-01 -4.072823e-02 -3.301832e-02 3.667121e-02 1.000673e+00
8.634085e+00 2.115583e+01 9.857459e-01 2.418235e-01 2.637334e-01 -4.056795e-02 -3.293815e-02 3.655453e-02 1.000669e+00
8.703008e+00 2.095914e+01 9.705190e-01 2.402420e-01 2.629987e-01 -4.040817e-02 -3.285736e-02 3.643770e-02 1.000665e+00
8.771930e+00 2.076596e+01 9.556565e-01 2.386815e-01 2.622720e-01 -4.024890e-02 -3.277598e-02 3.632075e-02 1.000660e+00
8.840852e+00 2.057621e+01 9.411469e-01 2.371414e-01 2.615530e-01 -4.009015e-02 -3.269402e-02 3.620370e-02 1.000656e+00
8.909774e+00 2.038980e+01 9.269790e-01 2.356214e-01 2.608417e-01 -3.993192e-02 -3.261153e-02 3.608658e-02 1.000652e+00
8.978697e+00 2.020664e+01 9.131421e-01 2.341211e-01 2.601380e-01 -3.977423e-02 -3.252852e-02 3.596939e-02 1.000648e+00
9.047619e+00 2.002664e+01 8.996259e-01 2.326400e-01 2.594416e-01 -3.961709e-02 -3.244503e-02 3.585217e-02 1.000643e+00
9.116541e+00 1.984974e+01 8.864206e-01 2.311777e-01 2.587525e-01 -3.946050e-02 -3.236108e-02 3.573492e-02 1.000639e+00
9.185464e+00 1.967586e+01 8.735166e-01 2.297340e-01 2.580705e-01 -3.930447e-02 -3.227669e-02 3.561767e-02 1.000635e+00
9.254386e+00 1.950491e+01 8.609047e-01 2.283084e-01 2.573955e-01 -3.914900e-02 -3.219189e-02 3.550043e-02 1.000631e+00
9.323308e+00 1.933684e+01 8.485762e-01 2.269005e-01 2.567275e-01 -3.899411e-02 -3.210671e-02 3.538322e-02 1.000627e+00
9.392231e+00 1.917156e+01 8.365225e-01 2.255101e-01 2.560662e-01 -3.883980e-02 -3.202115e-02 3.526606e-02 1.000622e+00
9.461153e+00 1.900902e+01 8.247356e-01 2.241368e-01 2.554116e-01 -3.868607e-02 -3.193525e-02 3.514896e-02 1.000618e+00
9.530075e+00 1.884915e+01 8.132074e-01 2.227802e-01 2.547635e-01 -3.853292e-02 -3.184902e-02 3.503193e-02 1.000614e+00
9.598997e+00 1.869188e+01 8.019306e-01 2.214401e-01 2.541219e-01 -3.838037e-02 -3.176249e-02 3.491499e-02 1.000610e+00
9.667920e+00 1.853716e+01 7.908977e-01 2.201161e-01 2.534866e-01 -3.822841e-02 -3.167568e-02 3.479814e-02 1.000606e+00
9.736842e+00 1.838492e+01 7.801018e-01 2.188079e-01 2.528576e-01 -3.807706e-02 -3.158859e-02 3.468142e-02 1.000602e+00
9.805764e+00 1.823511e+01 7.695359e-01 2.175153e-01 2.522347e-01 -3.792631e-02 -3.150126e-02 3.456481e-02 1.000598e+00
9.874687e+00 1.808767e+01 7.591937e-01 2.162379e-01 2.516179e-01 -3.777616e-02 -3.141369e-02 3.444835e-02 1.000594e+00
9.943609e+00 1.794254e+01 7.490688e-01 2.149755e-01 2.510070e-01 -3.762662e-02 -3.132591e-02 3.433203e-02 1.000590e+00
1.001253e+01 1.779969e+01 7.391551e-01 2.137278e-01 2.504019e-01 -3.747770e-02 -3.123793e-02 3.421587e-02 1.000586e+00
1.008145e+01 1.765904e+01 7.294467e-01 2.124945e-01 2.498027e-01 -3.732939e-02 -3.114977e-02 3.409988e-02 1.000582e+00
1.015038e+01 1.752056e+01 7.199380e-01 2.112753e-01 2.492090e-01 -3.718169e-02 -3.106144e-02 3.398407e-02 1.000578e+00
1.021930e+01 1.738420e+01 7.106234e-01 2.100701e-01 2.486210e-01 -3.703461e-02 -3.097295e-02 3.386844e-02 1.000574e+00
1.028822e+01 1.724991e+01 7.014977e-01 2.088785e-01 2.480384e-01 -3.688815e-02 -3.088433e-02 3.375301e-02 1.000570e+00
1.035714e+01 1.711764e+01 6.925558e-01 2.077004e-01 2.474613e-01 -3.674231e-02 -3.079558e-02 3.363779e-02 1.000566e+00
1.042607e+01 1.698735e+01 6.837927e-01 2.065354e-01 2.468895e-01 -3.659709e-02 -3.070672e-02 3.352278e-02 1.000562e+00
1.049499e+01 1.685900e+01 6.752037e-01 2.053834e-01 2.463229e-01 -3.645249e-02 -3.061775e-02 3.340799e-02 1.000559e+00
